161 TRUE radius:47.155551 shell:26.394625 polydispersity:0.148244 contrast:2.034605 contrast_2:0.573514 REGRESSED radius:53.527652 shell:29.078330 polydispersity:0.200058 contrast:2.004496 contrast_2:1.616740
162 TRUE radius:130.255967 shell:78.745362 polydispersity:0.304044 contrast:3.062549 contrast_2:3.248497 REGRESSED radius:131.380956 shell:65.993060 polydispersity:0.259796 contrast:3.046838 contrast_2:2.445676
163 TRUE radius:133.603294 shell:106.296865 polydispersity:0.329341 contrast:2.704098 contrast_2:0.915729 REGRESSED radius:140.111111 shell:68.163514 polydispersity:0.227562 contrast:2.607033 contrast_2:1.420980
164 TRUE radius:312.366475 shell:152.742710 polydispersity:0.154106 contrast:3.021778 contrast_2:1.572458 REGRESSED radius:303.938922 shell:150.494017 polydispersity:0.234558 contrast:3.038385 contrast_2:1.496321
165 TRUE radius:324.811800 shell:204.422096 polydispersity:0.215452 contrast:2.708667 contrast_2:1.207306 REGRESSED radius:321.620762 shell:158.679496 polydispersity:0.234898 contrast:2.578693 contrast_2:1.533163
166 TRUE radius:248.041522 shell:151.114048 polydispersity:0.232111 contrast:3.175658 contrast_2:1.843229 REGRESSED radius:239.153199 shell:115.995727 polydispersity:0.243500 contrast:3.141260 contrast_2:1.833240
167 TRUE radius:74.625218 shell:53.455097 polydispersity:0.257911 contrast:1.951297 contrast_2:1.999599 REGRESSED radius:85.567018 shell:45.147417 polydispersity:0.239936 contrast:1.873520 contrast_2:1.948934
169 TRUE radius:288.125662 shell:122.642165 polydispersity:0.340269 contrast:1.944690 contrast_2:1.860614 REGRESSED radius:282.395514 shell:146.323981 polydispersity:0.273355 contrast:1.810302 contrast_2:1.959130
170 TRUE radius:413.269690 shell:171.542193 polydispersity:0.164913 contrast:2.759434 contrast_2:0.852634 REGRESSED radius:419.263516 shell:188.863882 polydispersity:0.220130 contrast:2.712844 contrast_2:1.437870
171 TRUE radius:123.474923 shell:28.516580 polydispersity:0.208533 contrast:1.983853 contrast_2:3.179944 REGRESSED radius:81.917533 shell:51.780320 polydispersity:0.232596 contrast:1.821364 contrast_2:2.910087
172 TRUE radius:73.378045 shell:44.798542 polydispersity:0.222841 contrast:0.931108 contrast_2:1.362076 REGRESSED radius:93.482508 shell:50.698854 polydispersity:0.200766 contrast:0.922888 contrast_2:1.693785
173 TRUE radius:42.678812 shell:27.022363 polydispersity:0.277412 contrast:2.991733 contrast_2:2.805657 REGRESSED radius:44.852424 shell:22.299145 polydispersity:0.232958 contrast:3.006608 contrast_2:2.725070
174 TRUE radius:61.594088 shell:31.585623 polydispersity:0.257887 contrast:1.464086 contrast_2:2.816900 REGRESSED radius:75.130767 shell:40.920295 polydispersity:0.236123 contrast:1.455406 contrast_2:2.907383
175 TRUE radius:387.003542 shell:294.986841 polydispersity:0.117301 contrast:1.693484 contrast_2:0.560732 REGRESSED radius:406.822340 shell:223.068888 polydispersity:0.105282 contrast:1.651890 contrast_2:1.867630
176 TRUE radius:270.208018 shell:96.244930 polydispersity:0.203308 contrast:0.522494 contrast_2:3.067297 REGRESSED radius:155.511080 shell:83.248319 polydispersity:0.275340 contrast:1.157567 contrast_2:1.325701
177 TRUE radius:393.716406 shell:116.262869 polydispersity:0.106071 contrast:1.603604 contrast_2:1.101697 REGRESSED radius:383.002542 shell:195.528726 polydispersity:0.159465 contrast:1.590662 contrast_2:1.831735
178 TRUE radius:114.122234 shell:46.955314 polydispersity:0.349117 contrast:1.290463 contrast_2:0.827404 REGRESSED radius:152.563584 shell:84.913076 polydispersity:0.271782 contrast:1.093071 contrast_2:1.512134
179 TRUE radius:69.011490 shell:47.431835 polydispersity:0.122059 contrast:2.993937 contrast_2:3.467442 REGRESSED radius:60.323777 shell:37.052847 polydispersity:0.238554 contrast:3.014727 contrast_2:2.602152
180 TRUE radius:214.532026 shell:98.414141 polydispersity:0.135417 contrast:0.793148 contrast_2:3.223233 REGRESSED radius:209.080123 shell:106.556392 polydispersity:0.240816 contrast:1.315821 contrast_2:2.435513
181 TRUE radius:204.317895 shell:66.165107 polydispersity:0.300439 contrast:3.201859 contrast_2:1.090900 REGRESSED radius:204.744523 shell:95.099767 polydispersity:0.275029 contrast:3.164354 contrast_2:0.985759
182 TRUE radius:87.932645 shell:57.761120 polydispersity:0.122339 contrast:1.929872 contrast_2:2.738394 REGRESSED radius:94.868835 shell:51.206764 polydispersity:0.249680 contrast:1.954533 contrast_2:2.666102
183 TRUE radius:48.271237 shell:27.195868 polydispersity:0.337084 contrast:1.670086 contrast_2:2.606741 REGRESSED radius:57.962951 shell:29.442527 polydispersity:0.213857 contrast:1.721287 contrast_2:2.067658
184 TRUE radius:83.476994 shell:36.006092 polydispersity:0.197733 contrast:0.782672 contrast_2:2.600289 REGRESSED radius:91.830593 shell:48.930199 polydispersity:0.240635 contrast:1.217771 contrast_2:1.913807
185 TRUE radius:263.034789 shell:56.736213 polydispersity:0.222060 contrast:2.976023 contrast_2:2.110673 REGRESSED radius:247.922957 shell:108.115557 polydispersity:0.257500 contrast:2.633981 contrast_2:2.673291
186 TRUE radius:136.161125 shell:113.008777 polydispersity:0.186017 contrast:3.345344 contrast_2:1.850706 REGRESSED radius:133.581580 shell:62.709962 polydispersity:0.188064 contrast:3.349288 contrast_2:1.435104
187 TRUE radius:104.269808 shell:81.148077 polydispersity:0.154838 contrast:3.495716 contrast_2:2.110382 REGRESSED radius:85.585610 shell:47.695885 polydispersity:0.206924 contrast:3.516438 contrast_2:2.272681
189 TRUE radius:251.498276 shell:151.815312 polydispersity:0.168972 contrast:2.387625 contrast_2:1.408290 REGRESSED radius:250.278811 shell:136.657915 polydispersity:0.204325 contrast:2.258196 contrast_2:2.007181
190 TRUE radius:282.096028 shell:248.024544 polydispersity:0.292759 contrast:2.579086 contrast_2:2.888250 REGRESSED radius:297.109642 shell:147.318549 polydispersity:0.208360 contrast:2.576943 contrast_2:1.062094
191 TRUE radius:54.794476 shell:42.296115 polydispersity:0.102145 contrast:1.841567 contrast_2:3.178564 REGRESSED radius:65.057827 shell:35.376628 polydispersity:0.162445 contrast:1.840534 contrast_2:1.694189
192 TRUE radius:374.773414 shell:264.160938 polydispersity:0.113625 contrast:2.001706 contrast_2:0.997873 REGRESSED radius:390.370516 shell:206.054993 polydispersity:0.311184 contrast:1.979794 contrast_2:2.597206
193 TRUE radius:167.714932 shell:98.140472 polydispersity:0.102722 contrast:1.291995 contrast_2:0.978009 REGRESSED radius:187.254815 shell:112.132891 polydispersity:0.219144 contrast:1.315663 contrast_2:1.632307
194 TRUE radius:51.021561 shell:27.356717 polydispersity:0.218315 contrast:1.740212 contrast_2:2.719283 REGRESSED radius:64.012935 shell:34.255667 polydispersity:0.228998 contrast:1.782622 contrast_2:2.589469
195 TRUE radius:222.347905 shell:95.364322 polydispersity:0.284115 contrast:2.590293 contrast_2:2.330398 REGRESSED radius:226.001801 shell:111.803574 polydispersity:0.267226 contrast:2.507829 contrast_2:2.377196
196 TRUE radius:276.013760 shell:73.494668 polydispersity:0.265590 contrast:2.345314 contrast_2:2.002674 REGRESSED radius:277.697341 shell:132.921402 polydispersity:0.275770 contrast:2.119138 contrast_2:1.872749
197 TRUE radius:86.886794 shell:69.787184 polydispersity:0.243952 contrast:0.806804 contrast_2:1.992301 REGRESSED radius:110.085839 shell:61.283863 polydispersity:0.236402 contrast:0.730790 contrast_2:1.819665
198 TRUE radius:224.971991 shell:76.603664 polydispersity:0.199121 contrast:2.123397 contrast_2:2.514402 REGRESSED radius:221.785830 shell:120.724038 polydispersity:0.238067 contrast:2.032021 contrast_2:2.430716
199 TRUE radius:45.149394 shell:30.599262 polydispersity:0.291196 contrast:1.236007 contrast_2:0.751766 REGRESSED radius:58.785088 shell:30.154315 polydispersity:0.205977 contrast:1.155835 contrast_2:1.668531
200 TRUE radius:437.874653 shell:392.536401 polydispersity:0.328874 contrast:2.123650 contrast_2:0.720499 REGRESSED radius:437.884686 shell:244.433234 polydispersity:0.260775 contrast:2.097921 contrast_2:1.851485
201 TRUE radius:65.236689 shell:39.692044 polydispersity:0.110066 contrast:2.583920 contrast_2:1.890396 REGRESSED radius:66.391409 shell:37.318626 polydispersity:0.156414 contrast:2.602767 contrast_2:2.485862
202 TRUE radius:111.058995 shell:56.046363 polydispersity:0.157989 contrast:3.423138 contrast_2:0.911752 REGRESSED radius:88.979968 shell:49.564342 polydispersity:0.258863 contrast:3.398654 contrast_2:2.135676
205 TRUE radius:94.113168 shell:38.974167 polydispersity:0.237682 contrast:1.537943 contrast_2:3.063604 REGRESSED radius:97.416039 shell:51.071952 polydispersity:0.232180 contrast:1.766678 contrast_2:2.702160
206 TRUE radius:55.728845 shell:25.096592 polydispersity:0.149156 contrast:1.084973 contrast_2:1.340762 REGRESSED radius:73.714409 shell:40.166837 polydispersity:0.212189 contrast:1.045301 contrast_2:2.321643
207 TRUE radius:54.259033 shell:26.017058 polydispersity:0.194359 contrast:2.303375 contrast_2:2.040659 REGRESSED radius:63.687799 shell:34.569833 polydispersity:0.257265 contrast:2.364815 contrast_2:2.324449
208 TRUE radius:156.045577 shell:55.086728 polydispersity:0.148999 contrast:0.801818 contrast_2:2.516405 REGRESSED radius:27.875897 shell:6.834313 polydispersity:0.170904 contrast:0.693125 contrast_2:2.172694
209 TRUE radius:150.218817 shell:98.238431 polydispersity:0.349642 contrast:1.785787 contrast_2:1.879227 REGRESSED radius:177.636515 shell:90.234291 polydispersity:0.235017 contrast:1.581173 contrast_2:2.220362
210 TRUE radius:97.407242 shell:50.879824 polydispersity:0.103760 contrast:1.836052 contrast_2:2.276590 REGRESSED radius:119.859218 shell:64.040674 polydispersity:0.146574 contrast:1.891602 contrast_2:2.984548
211 TRUE radius:448.927867 shell:289.315601 polydispersity:0.141313 contrast:1.997597 contrast_2:2.877115 REGRESSED radius:457.496695 shell:202.654215 polydispersity:0.111570 contrast:1.996126 contrast_2:3.095966
212 TRUE radius:265.583769 shell:193.047917 polydispersity:0.303210 contrast:2.036425 contrast_2:3.418694 REGRESSED radius:267.846061 shell:140.791096 polydispersity:0.206079 contrast:2.023181 contrast_2:2.181345
213 TRUE radius:149.434189 shell:24.575961 polydispersity:0.334109 contrast:2.813899 contrast_2:2.264024 REGRESSED radius:148.645748 shell:65.215020 polydispersity:0.236336 contrast:3.115975 contrast_2:1.469946
214 TRUE radius:276.668570 shell:36.953251 polydispersity:0.143515 contrast:2.469355 contrast_2:2.587133 REGRESSED radius:262.988457 shell:107.625996 polydispersity:0.249540 contrast:2.669993 contrast_2:2.481118
215 TRUE radius:259.949440 shell:127.293859 polydispersity:0.308417 contrast:1.691626 contrast_2:0.947715 REGRESSED radius:284.778385 shell:158.631128 polydispersity:0.274062 contrast:1.471194 contrast_2:1.479316
216 TRUE radius:96.109162 shell:36.842562 polydispersity:0.300561 contrast:1.549889 contrast_2:1.982798 REGRESSED radius:114.831494 shell:66.817720 polydispersity:0.244041 contrast:1.509405 contrast_2:2.069301
217 TRUE radius:201.561088 shell:33.950177 polydispersity:0.118993 contrast:3.190304 contrast_2:1.059277 REGRESSED radius:203.416017 shell:105.760918 polydispersity:0.219180 contrast:3.167262 contrast_2:1.605504
218 TRUE radius:121.247990 shell:39.566377 polydispersity:0.345423 contrast:3.119454 contrast_2:1.584218 REGRESSED radius:135.266659 shell:71.689390 polydispersity:0.253327 contrast:3.099023 contrast_2:1.621903
219 TRUE radius:99.107301 shell:74.475081 polydispersity:0.335894 contrast:1.224903 contrast_2:3.424474 REGRESSED radius:116.188662 shell:65.249088 polydispersity:0.213921 contrast:1.276107 contrast_2:2.253477
220 TRUE radius:44.046094 shell:29.255846 polydispersity:0.336513 contrast:2.950503 contrast_2:2.462625 REGRESSED radius:41.557865 shell:24.972155 polydispersity:0.270382 contrast:2.980499 contrast_2:1.968071
221 TRUE radius:76.504792 shell:27.653565 polydispersity:0.140525 contrast:1.905533 contrast_2:1.284321 REGRESSED radius:79.776010 shell:43.972154 polydispersity:0.230931 contrast:1.712481 contrast_2:2.033401
223 TRUE radius:47.991371 shell:32.468800 polydispersity:0.178509 contrast:1.590781 contrast_2:2.218792 REGRESSED radius:58.343657 shell:31.409709 polydispersity:0.191766 contrast:1.581068 contrast_2:1.733509
224 TRUE radius:47.115208 shell:25.078429 polydispersity:0.185810 contrast:2.215677 contrast_2:0.622650 REGRESSED radius:52.613037 shell:28.939332 polydispersity:0.222705 contrast:2.217302 contrast_2:1.671941
225 TRUE radius:75.541445 shell:41.997661 polydispersity:0.259398 contrast:3.171616 contrast_2:1.895972 REGRESSED radius:75.854508 shell:39.610372 polydispersity:0.254233 contrast:3.180174 contrast_2:1.618189
227 TRUE radius:57.493021 shell:30.038223 polydispersity:0.279273 contrast:0.812976 contrast_2:2.318196 REGRESSED radius:63.381581 shell:37.262079 polydispersity:0.274510 contrast:0.726542 contrast_2:2.774017
228 TRUE radius:46.384265 shell:29.138450 polydispersity:0.174930 contrast:1.840054 contrast_2:3.167649 REGRESSED radius:54.595483 shell:30.133882 polydispersity:0.190862 contrast:1.912710 contrast_2:2.161824
229 TRUE radius:173.798559 shell:81.012472 polydispersity:0.110818 contrast:2.162089 contrast_2:2.241894 REGRESSED radius:163.931095 shell:86.174028 polydispersity:0.212965 contrast:2.014542 contrast_2:2.405320
230 TRUE radius:46.553444 shell:29.284677 polydispersity:0.212597 contrast:1.139222 contrast_2:2.026928 REGRESSED radius:60.980014 shell:32.351215 polydispersity:0.203905 contrast:1.138761 contrast_2:1.922588
231 TRUE radius:258.427713 shell:31.613547 polydispersity:0.135643 contrast:2.301009 contrast_2:3.359063 REGRESSED radius:228.510045 shell:93.041924 polydispersity:0.242590 contrast:3.170504 contrast_2:2.450427
232 TRUE radius:47.886057 shell:24.509635 polydispersity:0.307514 contrast:2.004264 contrast_2:1.919965 REGRESSED radius:61.021280 shell:32.392466 polydispersity:0.272418 contrast:2.056633 contrast_2:2.306502
233 TRUE radius:87.847789 shell:67.479865 polydispersity:0.310033 contrast:2.177770 contrast_2:3.379333 REGRESSED radius:93.227819 shell:50.235701 polydispersity:0.253956 contrast:2.198092 contrast_2:2.110445
234 TRUE radius:270.032551 shell:181.649465 polydispersity:0.210596 contrast:2.541008 contrast_2:2.062912 REGRESSED radius:271.921576 shell:135.652000 polydispersity:0.221314 contrast:2.447812 contrast_2:1.910616
236 TRUE radius:320.017039 shell:70.496737 polydispersity:0.284505 contrast:1.327009 contrast_2:2.063657 REGRESSED radius:342.418676 shell:166.603860 polydispersity:0.262314 contrast:1.233281 contrast_2:2.082763
238 TRUE radius:353.454570 shell:303.607859 polydispersity:0.301222 contrast:1.926825 contrast_2:1.609374 REGRESSED radius:359.156851 shell:193.788340 polydispersity:0.192278 contrast:1.929076 contrast_2:0.763800
239 TRUE radius:146.211331 shell:87.172181 polydispersity:0.102516 contrast:1.364564 contrast_2:0.663245 REGRESSED radius:171.530857 shell:94.013632 polydispersity:0.295287 contrast:1.340662 contrast_2:2.167303
240 TRUE radius:44.688908 shell:25.692780 polydispersity:0.248266 contrast:1.814440 contrast_2:3.052993 REGRESSED radius:55.898467 shell:29.736943 polydispersity:0.222468 contrast:1.904052 contrast_2:2.616580
241 TRUE radius:78.396393 shell:37.020624 polydispersity:0.240635 contrast:0.670207 contrast_2:0.856680 REGRESSED radius:101.799018 shell:55.326178 polydispersity:0.222091 contrast:0.682625 contrast_2:1.606059
242 TRUE radius:200.256172 shell:62.120100 polydispersity:0.226238 contrast:3.206520 contrast_2:3.466882 REGRESSED radius:146.721758 shell:69.543910 polydispersity:0.219366 contrast:3.361028 contrast_2:3.469866
243 TRUE radius:44.302032 shell:27.481849 polydispersity:0.140720 contrast:3.200345 contrast_2:3.365328 REGRESSED radius:46.083443 shell:22.211003 polydispersity:0.208701 contrast:3.223551 contrast_2:2.798825
244 TRUE radius:51.793960 shell:31.401051 polydispersity:0.190359 contrast:3.489967 contrast_2:3.062580 REGRESSED radius:44.905177 shell:28.790664 polydispersity:0.248780 contrast:3.373654 contrast_2:1.722473
245 TRUE radius:158.830425 shell:113.641023 polydispersity:0.151760 contrast:2.012946 contrast_2:2.916562 REGRESSED radius:172.511933 shell:89.375600 polydispersity:0.239012 contrast:2.004763 contrast_2:2.792269
246 TRUE radius:114.446247 shell:30.966453 polydispersity:0.107040 contrast:0.788029 contrast_2:2.711431 REGRESSED radius:109.059737 shell:56.495338 polydispersity:0.244739 contrast:1.589184 contrast_2:1.954833
247 TRUE radius:188.800376 shell:160.005005 polydispersity:0.202535 contrast:2.846228 contrast_2:1.931150 REGRESSED radius:188.168892 shell:97.912707 polydispersity:0.178954 contrast:2.876501 contrast_2:0.402274
248 TRUE radius:433.817911 shell:74.428471 polydispersity:0.141495 contrast:0.544650 contrast_2:0.584130 REGRESSED radius:403.718243 shell:238.881534 polydispersity:0.326249 contrast:0.462796 contrast_2:0.871266
249 TRUE radius:250.547443 shell:31.320514 polydispersity:0.270300 contrast:2.407087 contrast_2:2.457016 REGRESSED radius:260.401400 shell:106.579406 polydispersity:0.263285 contrast:2.730111 contrast_2:1.920023
250 TRUE radius:44.256486 shell:25.813572 polydispersity:0.245770 contrast:2.681670 contrast_2:2.393944 REGRESSED radius:46.282570 shell:23.737448 polydispersity:0.224950 contrast:2.678983 contrast_2:2.341861
251 TRUE radius:123.945846 shell:40.976030 polydispersity:0.253875 contrast:0.584806 contrast_2:1.621946 REGRESSED radius:151.703072 shell:79.017013 polydispersity:0.267841 contrast:0.911617 contrast_2:1.453282
252 TRUE radius:42.570633 shell:29.484760 polydispersity:0.150810 contrast:0.551172 contrast_2:0.958862 REGRESSED radius:48.765787 shell:27.259439 polydispersity:0.246355 contrast:0.523884 contrast_2:1.565242
253 TRUE radius:118.419539 shell:47.400317 polydispersity:0.200307 contrast:2.660631 contrast_2:2.738073 REGRESSED radius:122.259145 shell:68.281962 polydispersity:0.217069 contrast:2.640671 contrast_2:2.410533
254 TRUE radius:72.780594 shell:40.596598 polydispersity:0.105752 contrast:3.049968 contrast_2:1.152854 REGRESSED radius:63.380736 shell:37.369420 polydispersity:0.205874 contrast:3.055814 contrast_2:2.422941
255 TRUE radius:78.163618 shell:47.102701 polydispersity:0.348294 contrast:2.473356 contrast_2:3.429868 REGRESSED radius:75.902545 shell:43.762559 polydispersity:0.199192 contrast:2.671629 contrast_2:2.672292
257 TRUE radius:288.035784 shell:208.553418 polydispersity:0.206063 contrast:1.194164 contrast_2:1.774170 REGRESSED radius:301.621261 shell:169.554180 polydispersity:0.179686 contrast:1.134561 contrast_2:2.017195
258 TRUE radius:40.407914 shell:24.248966 polydispersity:0.280271 contrast:2.042864 contrast_2:0.967209 REGRESSED radius:48.391856 shell:24.452904 polydispersity:0.229003 contrast:2.038521 contrast_2:2.237537
259 TRUE radius:145.049009 shell:45.720665 polydispersity:0.163215 contrast:1.719878 contrast_2:0.563301 REGRESSED radius:168.816579 shell:92.463061 polydispersity:0.281859 contrast:1.514907 contrast_2:1.696894
260 TRUE radius:404.078463 shell:274.025790 polydispersity:0.311109 contrast:1.414691 contrast_2:0.948430 REGRESSED radius:410.744255 shell:230.120956 polydispersity:0.211479 contrast:1.271372 contrast_2:1.335055
261 TRUE radius:317.406813 shell:235.402222 polydispersity:0.246008 contrast:2.703772 contrast_2:1.772269 REGRESSED radius:323.411094 shell:158.226263 polydispersity:0.252589 contrast:2.705694 contrast_2:1.735910
262 TRUE radius:250.453751 shell:74.003178 polydispersity:0.145026 contrast:2.781721 contrast_2:2.788328 REGRESSED radius:240.749044 shell:125.296565 polydispersity:0.221566 contrast:2.815391 contrast_2:2.880096
263 TRUE radius:295.367099 shell:103.409202 polydispersity:0.248939 contrast:2.483681 contrast_2:2.039556 REGRESSED radius:283.686747 shell:143.394150 polydispersity:0.249270 contrast:2.407852 contrast_2:2.031159
265 TRUE radius:111.788494 shell:80.066033 polydispersity:0.256446 contrast:1.672584 contrast_2:2.593487 REGRESSED radius:120.721071 shell:68.217446 polydispersity:0.208286 contrast:1.671960 contrast_2:2.048435
266 TRUE radius:60.549726 shell:45.123557 polydispersity:0.185083 contrast:2.895053 contrast_2:0.624237 REGRESSED radius:61.852457 shell:34.643410 polydispersity:0.193749 contrast:2.901669 contrast_2:2.015664
267 TRUE radius:379.789496 shell:271.957472 polydispersity:0.272271 contrast:2.846360 contrast_2:1.516146 REGRESSED radius:382.236206 shell:186.875241 polydispersity:0.215136 contrast:2.691536 contrast_2:1.864545
268 TRUE radius:365.096264 shell:238.680103 polydispersity:0.167877 contrast:2.783729 contrast_2:3.132741 REGRESSED radius:353.667802 shell:176.390121 polydispersity:0.138611 contrast:2.671327 contrast_2:2.663304
269 TRUE radius:161.377426 shell:86.151901 polydispersity:0.242565 contrast:1.269890 contrast_2:0.830619 REGRESSED radius:194.426604 shell:105.101323 polydispersity:0.258525 contrast:1.062336 contrast_2:1.510754
270 TRUE radius:102.676748 shell:44.414197 polydispersity:0.246103 contrast:2.363676 contrast_2:2.961521 REGRESSED radius:95.941168 shell:49.527768 polydispersity:0.228045 contrast:2.395451 contrast_2:2.870037
271 TRUE radius:109.163349 shell:35.946434 polydispersity:0.109990 contrast:3.008931 contrast_2:2.493019 REGRESSED radius:110.652605 shell:62.602394 polydispersity:0.193852 contrast:2.990569 contrast_2:2.977451
272 TRUE radius:65.267481 shell:37.217135 polydispersity:0.122851 contrast:1.973193 contrast_2:1.448214 REGRESSED radius:73.977139 shell:40.573423 polydispersity:0.177639 contrast:1.980712 contrast_2:2.294904
273 TRUE radius:192.664691 shell:60.183863 polydispersity:0.202235 contrast:0.641543 contrast_2:1.988008 REGRESSED radius:73.519536 shell:31.371260 polydispersity:0.199798 contrast:0.763066 contrast_2:1.491134
274 TRUE radius:58.238127 shell:29.719034 polydispersity:0.221703 contrast:3.350560 contrast_2:3.164989 REGRESSED radius:54.751808 shell:32.088947 polydispersity:0.260654 contrast:3.246156 contrast_2:2.573782
275 TRUE radius:136.195425 shell:49.656922 polydispersity:0.165312 contrast:1.113022 contrast_2:2.692336 REGRESSED radius:94.178559 shell:58.448675 polydispersity:0.162275 contrast:1.286903 contrast_2:2.268239
277 TRUE radius:418.647103 shell:286.913338 polydispersity:0.289107 contrast:2.869954 contrast_2:2.512574 REGRESSED radius:410.407732 shell:187.186979 polydispersity:0.236820 contrast:2.803100 contrast_2:1.994270
278 TRUE radius:106.923135 shell:66.592114 polydispersity:0.169481 contrast:2.283029 contrast_2:2.123326 REGRESSED radius:99.158847 shell:57.187687 polydispersity:0.214199 contrast:2.244056 contrast_2:1.970623
280 TRUE radius:239.060782 shell:169.188610 polydispersity:0.254016 contrast:2.255769 contrast_2:2.062601 REGRESSED radius:239.776868 shell:131.332224 polydispersity:0.208689 contrast:2.117870 contrast_2:1.904412
281 TRUE radius:411.674822 shell:325.856627 polydispersity:0.181837 contrast:2.961218 contrast_2:3.403615 REGRESSED radius:423.415395 shell:210.624244 polydispersity:0.215243 contrast:3.048036 contrast_2:1.256439
282 TRUE radius:362.408061 shell:201.975189 polydispersity:0.219669 contrast:1.386452 contrast_2:1.132572 REGRESSED radius:370.693310 shell:211.302461 polydispersity:0.228445 contrast:1.303917 contrast_2:1.612319
283 TRUE radius:61.771679 shell:43.058757 polydispersity:0.186657 contrast:2.004820 contrast_2:3.045384 REGRESSED radius:71.530857 shell:38.828571 polydispersity:0.213559 contrast:1.930480 contrast_2:2.327095
284 TRUE radius:78.127948 shell:61.675052 polydispersity:0.321184 contrast:3.273966 contrast_2:1.389332 REGRESSED radius:71.556278 shell:38.043306 polydispersity:0.216958 contrast:3.289004 contrast_2:1.712909
285 TRUE radius:53.930798 shell:33.733709 polydispersity:0.276294 contrast:2.982867 contrast_2:2.020369 REGRESSED radius:52.554860 shell:31.114884 polydispersity:0.277918 contrast:2.975331 contrast_2:1.578759
287 TRUE radius:215.025575 shell:48.513680 polydispersity:0.191178 contrast:1.626241 contrast_2:1.369214 REGRESSED radius:230.835596 shell:113.736238 polydispersity:0.253917 contrast:1.366973 contrast_2:1.771275
288 TRUE radius:257.792421 shell:125.736530 polydispersity:0.302680 contrast:1.680186 contrast_2:2.173157 REGRESSED radius:272.070935 shell:156.695589 polydispersity:0.232871 contrast:1.567233 contrast_2:2.931111
289 TRUE radius:188.578794 shell:159.850075 polydispersity:0.289471 contrast:2.214625 contrast_2:1.774492 REGRESSED radius:198.282944 shell:107.403203 polydispersity:0.207244 contrast:2.181123 contrast_2:0.728346
290 TRUE radius:293.503394 shell:258.352914 polydispersity:0.296085 contrast:1.064709 contrast_2:0.648901 REGRESSED radius:314.065546 shell:182.249876 polydispersity:0.189851 contrast:0.903632 contrast_2:1.356037
292 TRUE radius:146.793225 shell:65.405335 polydispersity:0.166214 contrast:2.390532 contrast_2:1.793623 REGRESSED radius:147.274320 shell:71.005307 polydispersity:0.218361 contrast:2.289693 contrast_2:1.618470
293 TRUE radius:164.543131 shell:58.932998 polydispersity:0.188866 contrast:1.176999 contrast_2:2.987905 REGRESSED radius:160.580144 shell:78.798006 polydispersity:0.241034 contrast:1.706912 contrast_2:1.946692
294 TRUE radius:211.785308 shell:172.421238 polydispersity:0.316937 contrast:3.276527 contrast_2:1.524719 REGRESSED radius:201.479902 shell:98.484553 polydispersity:0.245874 contrast:3.300686 contrast_2:1.287379
295 TRUE radius:231.820583 shell:66.011527 polydispersity:0.302557 contrast:2.593278 contrast_2:1.610148 REGRESSED radius:248.738377 shell:130.775299 polydispersity:0.280407 contrast:2.532330 contrast_2:1.859380
296 TRUE radius:97.229313 shell:64.199535 polydispersity:0.130218 contrast:3.234266 contrast_2:2.600179 REGRESSED radius:98.182432 shell:45.225149 polydispersity:0.220842 contrast:3.272892 contrast_2:1.692335
297 TRUE radius:128.869018 shell:76.133615 polydispersity:0.338054 contrast:3.080004 contrast_2:2.550115 REGRESSED radius:120.320059 shell:59.103534 polydispersity:0.223760 contrast:3.114202 contrast_2:1.581676
298 TRUE radius:66.624530 shell:31.460327 polydispersity:0.152835 contrast:2.656959 contrast_2:1.070206 REGRESSED radius:69.227314 shell:37.547081 polydispersity:0.233936 contrast:2.593373 contrast_2:2.000816
299 TRUE radius:52.133728 shell:24.381005 polydispersity:0.181364 contrast:1.857964 contrast_2:0.821704 REGRESSED radius:59.529460 shell:32.366941 polydispersity:0.217313 contrast:1.744979 contrast_2:1.607057
300 TRUE radius:297.196242 shell:88.755302 polydispersity:0.246951 contrast:3.388169 contrast_2:1.670348 REGRESSED radius:287.476317 shell:131.425538 polydispersity:0.264399 contrast:3.385034 contrast_2:1.150947
302 TRUE radius:67.706823 shell:33.354676 polydispersity:0.217620 contrast:1.903313 contrast_2:2.577234 REGRESSED radius:76.398596 shell:40.793865 polydispersity:0.201926 contrast:1.781905 contrast_2:2.650082
303 TRUE radius:65.433710 shell:38.717227 polydispersity:0.251840 contrast:3.427165 contrast_2:2.240198 REGRESSED radius:62.002400 shell:33.949326 polydispersity:0.253944 contrast:3.384922 contrast_2:2.160447
304 TRUE radius:348.116180 shell:269.376172 polydispersity:0.328659 contrast:2.116826 contrast_2:1.262998 REGRESSED radius:355.018736 shell:184.960812 polydispersity:0.217267 contrast:1.957690 contrast_2:1.659072
305 TRUE radius:203.040048 shell:90.799195 polydispersity:0.142650 contrast:1.245091 contrast_2:1.218241 REGRESSED radius:225.354235 shell:129.790876 polydispersity:0.196261 contrast:1.210807 contrast_2:1.726366
306 TRUE radius:80.802649 shell:26.482063 polydispersity:0.192432 contrast:1.065706 contrast_2:1.965507 REGRESSED radius:89.705429 shell:48.110709 polydispersity:0.243431 contrast:1.213636 contrast_2:1.840390
307 TRUE radius:139.356468 shell:57.759979 polydispersity:0.122728 contrast:1.031069 contrast_2:2.609625 REGRESSED radius:119.239521 shell:75.191070 polydispersity:0.140664 contrast:1.284778 contrast_2:2.273965
